Datum/Zeit, PM2.5,,GRIMM-392 Temp.,,GRIMM-392 Humidity,,GRIMM-392 Pressure,,GRIMM-392 W.Speed,,GRIMM-392 W.Direct,,GRIMM-392 GpsNorth,,GRIMM-392 GpsEast,,
02.09.2015 05:00,33.11,,25.76,,91.05,,"1,006.00",,0.28,,194.79,,14.65,,121.05,,
02.09.2015 06:00,32.27,,26.02,,89.96,,"1,006.18",,0.25,,180.31,,14.65,,121.05,,
02.09.2015 07:00,28.07,,26.50,,88.08,,"1,006.21",,0.51,,341.90,,14.65,,121.05,,
02.09.2015 08:00,24.66,,27.84,,81.88,,"1,006.62",,0.56,,334.33,,14.65,,121.05,,
02.09.2015 09:00,15.19,,29.50,,74.65,,"1,006.74",,0.71,,342.53,,14.65,,121.05,,
02.09.2015 10:00,21.63,,29.29,,76.08,,"1,006.89",,0.74,,331.53,,14.65,,121.05,,
02.09.2015 11:00,14.51,,29.92,,74.42,,"1,006.90",,0.58,,313.04,,14.65,,121.05,,
02.09.2015 12:00,19.06,,29.97,,75.56,,"1,006.56",,0.64,,353.26,,14.65,,121.05,,
02.09.2015 13:00,17.21,,28.06,,86.46,,"1,006.13",,0.65,,324.24,,14.65,,121.05,,
02.09.2015 14:00,17.60,,28.80,,82.87,,"1,005.24",,0.54,,326.29,,14.65,,121.05,,
02.09.2015 15:00,24.73,,28.89,,87.36,,"1,004.90",,0.41,,312.98,,14.65,,121.05,,
02.09.2015 16:00,15.56,,30.76,,75.71,,"1,004.36",,0.46,,327.17,,14.65,,121.05,,
02.09.2015 17:00,6.58,,31.83,,65.64,,"1,004.65",,0.43,,206.70,,14.65,,121.05,,
02.09.2015 18:00,10.13,,30.77,,69.21,,"1,005.10",,0.16,,176.00,,14.65,,121.05,,
02.09.2015 19:00,16.83,,30.04,,72.39,,"1,005.84",,0.27,,200.08,,14.65,,121.05,,
02.09.2015 20:00,24.36,,29.09,,76.56,,"1,006.39",,0.22,,205.78,,14.65,,121.05,,
02.09.2015 21:00,43.90,,28.01,,80.49,,"1,007.01",,0.34,,175.57,,14.65,,121.05,,
02.09.2015 22:00,51.75,,27.57,,83.50,,"1,008.02",,0.24,,134.66,,14.65,,121.05,,
02.09.2015 23:00,49.53,,27.64,,84.97,,"1,008.43",,0.26,,152.93,,14.65,,121.05,,
03.09.2015 00:00,32.28,,27.53,,85.04,,"1,007.94",,0.32,,341.11,,14.65,,121.05,,
03.09.2015 01:00,15.75,,26.66,,86.36,,"1,007.93",,0.48,,339.50,,14.65,,121.05,,
03.09.2015 02:00,18.85,,25.89,,91.40,,"1,007.49",,0.16,,295.27,,14.65,,121.05,,
03.09.2015 03:00,23.47,,25.67,,93.81,,"1,007.07",,0.26,,160.93,,14.65,,121.05,,
03.09.2015 04:00,34.32,,25.60,,95.51,,"1,007.07",,0.24,,16.61,,14.65,,121.05,,
03.09.2015 05:00,40.31,,25.43,,94.87,,"1,007.26",,0.20,,30.84,,14.65,,121.05,,
03.09.2015 06:00,31.79,,25.12,,95.15,,"1,007.36",,0.11,,247.97,,14.65,,121.05,,
03.09.2015 07:00,40.59,,25.52,,94.42,,"1,007.59",,0.16,,178.33,,14.65,,121.05,,
03.09.2015 08:00,51.91,,27.03,,88.80,,"1,007.96",,0.25,,126.22,,14.65,,121.05,,
03.09.2015 09:00,49.33,,29.42,,79.88,,"1,008.04",,0.52,,174.58,,14.65,,121.05,,
03.09.2015 10:00,30.42,,31.01,,68.43,,"1,007.99",,0.69,,152.21,,14.65,,121.05,,
03.09.2015 11:00,41.94,,31.22,,70.43,,"1,007.73",,0.58,,343.54,,14.65,,121.05,,
03.09.2015 12:00,21.29,,32.31,,63.94,,"1,007.34",,0.81,,156.28,,14.65,,121.05,,
03.09.2015 13:00,37.56,,32.36,,67.40,,"1,006.48",,0.75,,87.73,,14.65,,121.05,,
03.09.2015 14:00,42.29,,30.34,,75.40,,"1,005.69",,0.77,,181.52,,14.65,,121.05,,
03.09.2015 15:00,34.91,,33.23,,63.75,,"1,005.30",,0.69,,354.60,,14.65,,121.05,,
03.09.2015 16:00,15.89,,28.24,,83.59,,"1,005.73",,0.92,,322.51,,14.65,,121.05,,
03.09.2015 17:00,31.60,,27.73,,89.07,,"1,006.30",,0.45,,178.45,,14.65,,121.05,,
03.09.2015 18:00,31.34,,28.01,,85.96,,"1,006.73",,0.42,,343.27,,14.65,,121.05,,
03.09.2015 19:00,39.61,,27.75,,87.93,,"1,007.29",,0.18,,252.09,,14.65,,121.05,,
03.09.2015 20:00,49.00,,28.09,,86.07,,"1,007.90",,0.19,,6.26,,14.65,,121.05,,
03.09.2015 21:00,50.15,,27.92,,87.25,,"1,008.57",,0.19,,185.98,,14.65,,121.05,,
03.09.2015 22:00,68.59,,27.45,,90.08,,"1,009.11",,0.22,,166.95,,14.65,,121.05,,
03.09.2015 23:00,56.88,,27.32,,90.53,,"1,009.59",,0.12,,120.36,,14.65,,121.05,,
04.09.2015 00:00,47.34,,27.02,,90.55,,"1,009.23",,0.18,,276.17,,14.65,,121.05,,
04.09.2015 01:00,32.97,,26.47,,90.42,,"1,008.79",,0.27,,350.31,,14.65,,121.05,,
04.09.2015 02:00,23.37,,26.22,,89.41,,"1,008.65",,0.17,,51.29,,14.65,,121.05,,
04.09.2015 03:00,24.37,,25.93,,91.21,,"1,008.06",,0.19,,289.91,,14.65,,121.05,,
04.09.2015 04:00,28.00,,25.67,,92.60,,"1,007.42",,0.21,,174.42,,14.65,,121.05,,
04.09.2015 05:00,30.48,,25.44,,92.89,,"1,007.71",,0.15,,245.22,,14.65,,121.05,,
04.09.2015 06:00,36.67,,25.16,,93.66,,"1,008.25",,0.15,,283.59,,14.65,,121.05,,
04.09.2015 07:00,28.12,,25.91,,89.37,,"1,008.43",,0.21,,,,14.65,,121.05,,
04.09.2015 08:00,27.01,,28.58,,77.83,,"1,008.79",,0.54,,147.76,,14.65,,121.05,,
04.09.2015 09:00,23.95,,30.76,,69.07,,"1,008.99",,0.67,,154.51,,14.65,,121.05,,
04.09.2015 10:00,19.24,,31.92,,63.64,,"1,008.75",,0.80,,173.84,,14.65,,121.05,,
04.09.2015 11:00,15.60,,32.56,,59.83,,"1,008.33",,0.86,,167.78,,14.65,,121.05,,
04.09.2015 12:00,30.55,,31.60,,67.45,,"1,007.97",,0.53,,227.62,,14.65,,121.05,,
04.09.2015 13:00,22.61,,29.65,,75.74,,"1,007.14",,0.62,,213.66,,14.65,,121.05,,
04.09.2015 14:00,24.88,,29.02,,84.70,,"1,005.69",,0.28,,229.83,,14.65,,121.05,,
04.09.2015 15:00,26.78,,30.49,,76.10,,"1,005.34",,0.30,,73.85,,14.65,,121.05,,
04.09.2015 16:00,14.68,,30.21,,74.13,,"1,005.33",,0.60,,191.03,,14.65,,121.05,,
04.09.2015 17:00,10.39,,29.89,,74.25,,"1,005.58",,0.70,,180.77,,14.65,,121.04,,
04.09.2015 18:00,15.77,,29.59,,75.05,,"1,006.31",,0.39,,200.36,,14.65,,121.04,,
04.09.2015 19:00,28.16,,29.09,,78.77,,"1,006.68",,0.14,,164.32,,14.65,,121.04,,
04.09.2015 20:00,29.73,,28.83,,80.28,,"1,007.18",,0.11,,232.33,,14.65,,121.05,,
04.09.2015 21:00,30.98,,28.65,,80.40,,"1,007.92",,0.38,,120.78,,14.65,,121.05,,
04.09.2015 22:00,48.31,,28.02,,83.73,,"1,008.52",,0.26,,36.52,,14.65,,121.05,,
04.09.2015 23:00,20.69,,26.00,,82.15,,"1,009.46",,1.09,,344.06,,14.65,,121.05,,
05.09.2015 00:00,10.08,,24.64,,84.79,,"1,008.46",,0.53,,351.65,,14.65,,121.05,,
05.09.2015 01:00,14.67,,24.96,,85.50,,"1,008.00",,0.38,,348.42,,14.65,,121.05,,
05.09.2015 02:00,19.15,,25.00,,86.62,,"1,007.46",,0.22,,328.13,,14.65,,121.05,,
05.09.2015 03:00,19.58,,24.82,,89.02,,"1,007.07",,0.20,,146.47,,14.65,,121.05,,
05.09.2015 04:00,34.42,,24.63,,90.34,,"1,006.68",,0.17,,75.98,,14.65,,121.05,,
05.09.2015 05:00,33.98,,24.48,,91.23,,"1,006.88",,0.14,,54.79,,14.65,,121.05,,
05.09.2015 06:00,47.32,,24.45,,91.82,,"1,007.12",,0.21,,54.89,,14.65,,121.05,,
05.09.2015 07:00,46.82,,24.84,,91.17,,"1,007.77",,0.08,,,,14.65,,121.05,,
05.09.2015 08:00,41.62,,26.49,,83.79,,"1,008.14",,0.31,,188.06,,14.65,,121.05,,
05.09.2015 09:00,32.74,,28.64,,75.00,,"1,008.31",,0.53,,194.74,,14.65,,121.05,,
05.09.2015 10:00,30.78,,29.98,,69.68,,"1,008.19",,0.47,,52.39,,14.65,,121.05,,
05.09.2015 11:00,32.64,,30.79,,68.17,,"1,008.02",,0.53,,191.14,,14.65,,121.05,,
05.09.2015 12:00,40.85,,31.57,,66.29,,"1,007.25",,0.57,,105.79,,14.65,,121.05,,
05.09.2015 13:00,26.73,,31.65,,67.35,,"1,006.10",,0.57,,185.85,,14.65,,121.05,,
05.09.2015 14:00,16.58,,32.83,,60.95,,"1,004.88",,0.80,,135.04,,14.65,,121.05,,
05.09.2015 15:00,13.63,,33.30,,58.76,,"1,004.37",,0.86,,246.13,,14.65,,121.05,,
05.09.2015 16:00,18.24,,33.09,,60.56,,"1,003.86",,0.97,,265.04,,14.65,,121.05,,
05.09.2015 17:00,20.28,,31.11,,69.76,,"1,004.75",,0.74,,334.12,,14.65,,121.04,,
06.09.2015 00:00,,,,,,,,,,,,,,,,,
06.09.2015 01:00,,,,,,,,,,,,,,,,,
06.09.2015 02:00,,,,,,,,,,,,,,,,,
06.09.2015 03:00,36.49,,24.00,,97.32,,"1,005.94",,0.22,,195.25,,14.65,,121.05,,
06.09.2015 04:00,33.80,,24.32,,96.26,,"1,005.75",,0.21,,136.14,,14.65,,121.05,,
06.09.2015 05:00,39.60,,24.36,,95.89,,"1,005.71",,0.09,,56.73,,14.65,,121.05,,
06.09.2015 06:00,39.81,,24.28,,95.65,,"1,005.59",,0.15,,191.75,,14.65,,121.05,,
06.09.2015 07:00,45.64,,24.68,,93.99,,"1,005.91",,0.10,,,,14.65,,121.05,,
06.09.2015 08:00,24.45,,26.60,,86.46,,"1,006.25",,0.38,,159.09,,14.65,,121.05,,
06.09.2015 09:00,20.32,,29.09,,76.39,,"1,006.52",,0.38,,123.14,,14.65,,121.05,,
06.09.2015 10:00,15.99,,30.93,,67.30,,"1,006.38",,0.56,,128.46,,14.65,,121.05,,
06.09.2015 11:00,26.09,,31.59,,66.94,,"1,006.00",,0.73,,206.04,,14.65,,121.05,,
06.09.2015 12:00,19.68,,32.58,,61.34,,"1,005.24",,0.82,,246.48,,14.65,,121.05,,
06.09.2015 13:00,10.90,,33.03,,59.12,,"1,004.34",,0.93,,245.02,,14.65,,121.05,,
06.09.2015 14:00,13.75,,33.45,,58.81,,"1,003.21",,0.84,,198.13,,14.65,,121.05,,
06.09.2015 15:00,15.31,,33.47,,60.55,,"1,002.69",,0.88,,252.16,,14.65,,121.05,,
06.09.2015 16:00,12.15,,33.14,,63.05,,"1,002.51",,0.79,,280.45,,14.65,,121.05,,
06.09.2015 17:00,10.89,,32.24,,65.88,,"1,002.67",,0.75,,220.12,,14.65,,121.05,,
06.09.2015 18:00,12.49,,30.67,,73.74,,"1,003.27",,0.54,,215.79,,14.65,,121.05,,
06.09.2015 19:00,12.83,,28.89,,83.05,,"1,003.91",,0.67,,286.12,,14.65,,121.05,,
06.09.2015 20:00,10.10,,25.60,,94.07,,"1,004.68",,0.59,,210.59,,14.65,,121.05,,
06.09.2015 21:00,12.27,,25.61,,94.06,,"1,005.19",,0.34,,99.24,,14.65,,121.05,,
06.09.2015 22:00,24.15,,25.99,,94.22,,"1,005.73",,0.33,,137.24,,14.65,,121.05,,
06.09.2015 23:00,28.15,,26.13,,94.38,,"1,005.83",,0.37,,302.76,,14.65,,121.05,,
07.09.2015 00:00,24.90,,26.08,,94.79,,"1,005.21",,0.28,,25.12,,14.65,,121.05,,
07.09.2015 01:00,28.66,,26.12,,95.49,,"1,004.98",,0.23,,19.32,,14.65,,121.05,,
07.09.2015 02:00,26.54,,26.05,,95.31,,"1,004.30",,0.15,,200.92,,14.65,,121.05,,
07.09.2015 03:00,24.59,,25.85,,95.48,,"1,003.79",,0.23,,300.41,,14.65,,121.05,,
07.09.2015 04:00,20.39,,25.68,,95.65,,"1,003.31",,0.14,,24.39,,14.65,,121.05,,
07.09.2015 05:00,22.56,,25.70,,95.02,,"1,003.33",,0.19,,105.27,,14.65,,121.05,,
07.09.2015 06:00,31.35,,25.89,,94.75,,"1,003.58",,0.22,,43.46,,14.65,,121.05,,
07.09.2015 07:00,38.94,,26.47,,92.96,,"1,003.98",,0.22,,67.87,,14.65,,121.05,,
07.09.2015 08:00,26.55,,27.87,,87.38,,"1,004.47",,0.34,,106.95,,14.65,,121.05,,
07.09.2015 09:00,23.08,,29.83,,78.74,,"1,004.41",,0.54,,189.24,,14.65,,121.05,,
07.09.2015 10:00,24.54,,31.01,,72.15,,"1,004.09",,0.58,,143.73,,14.65,,121.05,,
07.09.2015 11:00,27.37,,30.93,,74.26,,"1,003.92",,0.51,,203.76,,14.65,,121.05,,
07.09.2015 12:00,22.27,,32.17,,68.41,,"1,003.62",,0.78,,176.27,,14.65,,121.05,,
07.09.2015 13:00,23.20,,32.80,,65.87,,"1,002.66",,0.69,,175.57,,14.65,,121.05,,
07.09.2015 14:00,16.77,,33.37,,62.70,,"1,002.01",,1.02,,221.68,,14.65,,121.05,,
07.09.2015 15:00,7.39,,32.27,,67.54,,"1,001.43",,0.90,,208.79,,14.65,,121.05,,
07.09.2015 16:00,6.03,,32.66,,65.36,,"1,001.53",,0.90,,220.66,,14.65,,121.05,,
07.09.2015 17:00,9.39,,30.62,,73.89,,"1,002.18",,0.74,,223.86,,14.65,,121.05,,
07.09.2015 18:00,8.95,,29.84,,77.72,,"1,002.92",,0.60,,223.95,,14.65,,121.05,,
07.09.2015 19:00,9.73,,29.70,,78.05,,"1,003.88",,0.51,,203.54,,14.65,,121.05,,
07.09.2015 20:00,23.27,,28.51,,82.41,,"1,004.52",,0.59,,44.45,,14.65,,121.05,,
07.09.2015 21:00,25.88,,25.67,,94.84,,"1,005.36",,0.38,,196.73,,14.65,,121.05,,
07.09.2015 22:00,22.74,,25.03,,95.58,,"1,006.17",,0.60,,326.69,,14.65,,121.05,,
07.09.2015 23:00,33.97,,24.98,,96.52,,"1,005.91",,0.34,,64.08,,14.65,,121.05,,
08.09.2015 00:00,36.29,,25.15,,96.69,,"1,005.50",,0.29,,286.95,,14.65,,121.05,,
08.09.2015 01:00,35.86,,25.09,,96.89,,"1,004.62",,0.13,,137.22,,14.65,,121.05,,
08.09.2015 02:00,47.73,,25.03,,97.17,,"1,003.93",,0.18,,177.57,,14.65,,121.05,,
08.09.2015 03:00,52.83,,24.98,,97.36,,"1,003.65",,0.25,,49.04,,14.65,,121.05,,
08.09.2015 04:00,42.19,,24.84,,97.21,,"1,003.34",,0.15,,185.19,,14.65,,121.05,,
08.09.2015 05:00,35.74,,24.63,,96.60,,"1,003.34",,0.10,,198.68,,14.65,,121.05,,
08.09.2015 06:00,38.57,,24.49,,96.44,,"1,003.46",,0.15,,33.88,,14.65,,121.05,,
08.09.2015 07:00,48.63,,24.99,,95.19,,"1,003.76",,0.14,,49.16,,14.65,,121.05,,
08.09.2015 08:00,32.23,,27.25,,86.90,,"1,004.01",,0.39,,164.45,,14.65,,121.05,,
08.09.2015 09:00,21.41,,29.39,,77.65,,"1,004.42",,0.49,,162.42,,14.65,,121.05,,
08.09.2015 10:00,14.45,,30.86,,68.67,,"1,004.43",,0.70,,151.22,,14.65,,121.05,,
08.09.2015 11:00,19.70,,32.31,,62.71,,"1,003.78",,0.67,,166.72,,14.65,,121.05,,
08.09.2015 12:00,26.70,,32.84,,62.36,,"1,003.09",,0.71,,112.23,,14.65,,121.05,,
08.09.2015 13:00,42.60,,32.15,,68.54,,"1,002.56",,0.59,,267.52,,14.65,,121.05,,
08.09.2015 14:00,33.68,,32.77,,67.32,,"1,001.73",,0.80,,183.42,,14.65,,121.05,,
08.09.2015 15:00,17.52,,33.29,,63.59,,"1,001.15",,0.89,,208.91,,14.65,,121.05,,
08.09.2015 16:00,7.63,,32.54,,61.95,,"1,001.54",,0.99,,213.93,,14.65,,121.05,,
08.09.2015 17:00,10.54,,31.99,,63.96,,"1,001.78",,0.79,,233.00,,14.65,,121.05,,
08.09.2015 18:00,8.18,,30.60,,70.14,,"1,002.76",,0.52,,220.93,,14.65,,121.05,,
08.09.2015 19:00,16.04,F,28.99,F,78.83,F,"1,003.69",F,0.65,F,98.01,F,14.65,F,121.05,F,F
08.09.2015 23:00,31.09,,24.85,,97.35,,"1,006.63",,0.27,,25.71,,14.65,,121.05,,
09.09.2015 00:00,29.43,,25.03,,97.02,,"1,005.95",,0.34,,29.21,,14.65,,121.05,,
09.09.2015 01:00,27.56,,25.24,,96.85,,"1,005.58",,0.34,,30.21,,14.65,,121.05,,
09.09.2015 02:00,23.48,,25.02,,97.21,,"1,005.09",,0.25,,39.37,,14.65,,121.05,,
09.09.2015 03:00,32.79,,25.13,,97.54,,"1,004.62",,0.20,,30.92,,14.65,,121.05,,
09.09.2015 04:00,23.54,,25.27,,97.79,,"1,003.95",,0.40,,41.26,,14.65,,121.05,,
09.09.2015 05:00,26.15,,25.20,,97.45,,"1,004.10",,0.19,,184.18,,14.65,,121.05,,
09.09.2015 06:00,28.64,,25.19,,96.73,,"1,004.67",,0.16,,18.24,,14.65,,121.05,,
09.09.2015 07:00,30.93,,25.74,,95.12,,"1,005.13",,0.18,,182.34,,14.65,,121.05,,
09.09.2015 08:00,18.18,,27.48,,88.45,,"1,005.99",,0.31,,79.03,,14.65,,121.05,,
09.09.2015 09:00,21.13,,29.05,,82.14,,"1,006.44",,0.52,,217.88,,14.65,,121.05,,
09.09.2015 10:00,15.43,,29.82,,77.82,,"1,006.69",,0.69,,224.40,,14.65,,121.05,,
09.09.2015 11:00,8.77,,31.27,,70.49,,"1,006.39",,0.91,,274.42,,14.65,,121.05,,
09.09.2015 12:00,6.81,,32.05,,64.53,,"1,005.98",,0.85,,236.75,,14.65,,121.05,,
09.09.2015 13:00,6.09,,32.44,,64.09,,"1,005.39",,1.04,,244.22,,14.65,,121.05,,
09.09.2015 14:00,5.89,,32.90,,63.28,,"1,004.17",,0.86,,224.36,,14.65,,121.05,,
09.09.2015 15:00,8.67,,32.95,,63.93,,"1,003.79",,0.96,,247.46,,14.65,,121.05,,
09.09.2015 16:00,7.15,,32.54,,63.37,,"1,004.08",,0.88,,252.05,,14.65,,121.05,,
09.09.2015 17:00,6.25,,31.39,,68.29,,"1,004.36",,0.99,,217.20,,14.65,,121.05,,
09.09.2015 18:00,6.24,,29.77,,75.37,,"1,004.46",,0.77,,214.97,,14.65,,121.05,,
09.09.2015 19:00,9.38,,29.04,,77.57,,"1,005.64",,0.59,,210.59,,14.65,,121.05,,
09.09.2015 20:00,9.84,,29.21,,79.38,,"1,006.72",,0.53,,203.09,,14.65,,121.05,,
09.09.2015 21:00,10.43,,27.64,,88.68,,"1,007.40",,0.76,,145.68,,14.65,,121.05,,
09.09.2015 22:00,12.39,,25.66,,96.22,,"1,007.56",,0.43,,49.50,,14.65,,121.05,,
09.09.2015 23:00,18.00,,25.45,,96.69,,"1,007.78",,0.47,,49.43,,14.65,,121.05,,
10.09.2015 00:00,15.34,,25.21,,95.83,,"1,007.68",,0.52,,272.01,,14.65,,121.05,,
10.09.2015 01:00,18.87,,25.32,,96.94,,"1,007.17",,0.35,,27.04,,14.65,,121.05,,
10.09.2015 02:00,16.99,,25.18,,97.38,,"1,006.62",,0.20,,122.58,,14.65,,121.05,,
10.09.2015 03:00,18.28,,25.11,,97.12,,"1,006.05",,0.24,,44.70,,14.65,,121.05,,
10.09.2015 04:00,27.37,,25.15,,97.44,,"1,005.72",,0.21,,35.93,,14.65,,121.05,,
10.09.2015 05:00,30.83,,25.24,,97.53,,"1,005.76",,0.20,,42.62,,14.65,,121.05,,
10.09.2015 06:00,29.22,,25.36,,97.36,,"1,006.23",,0.36,,118.61,,14.65,,121.05,,
10.09.2015 07:00,24.59,,25.68,,97.69,,"1,006.75",,0.31,,99.05,,14.65,,121.05,,
10.09.2015 08:00,22.65,,27.09,,91.94,,"1,007.16",,0.43,,205.67,,14.65,,121.05,,
10.09.2015 09:00,21.09,,29.34,,83.00,,"1,007.33",,0.46,,171.87,,14.65,,121.05,,
10.09.2015 10:00,18.18,,30.62,,74.16,,"1,007.28",,0.68,,208.81,,14.65,,121.05,,
10.09.2015 11:00,15.55,,31.07,,73.01,,"1,007.48",,0.79,,208.25,,14.65,,121.05,,
10.09.2015 12:00,12.99,,30.74,,74.52,,"1,007.07",,0.88,,208.98,,14.65,,121.05,,
10.09.2015 13:00,6.98,,29.63,,76.67,,"1,006.04",,0.68,,213.53,,14.65,,121.05,,
10.09.2015 14:00,7.49,F,29.77,F,76.94,F,"1,005.67",F,0.57,F,205.69,F,14.65,F,121.05,F,F
10.09.2015 15:00,,,,,,,,,,,,,,,,,
10.09.2015 16:00,,,,,,,,,,,,,,,,,
10.09.2015 17:00,,,,,,,,,,,,,,,,,
10.09.2015 18:00,,,,,,,,,,,,,,,,,
10.09.2015 19:00,,,,,,,,,,,,,,,,,
10.09.2015 20:00,,,,,,,,,,,,,,,,,
10.09.2015 21:00,,,,,,,,,,,,,,,,,
10.09.2015 22:00,,,,,,,,,,,,,,,,,
11.09.2015 23:00,43.83,,25.31,,95.24,,"1,006.30",,0.16,,52.01,,14.65,,121.05,,
Datum/Zeit, PM2.5,,GRIMM-392 Temp.,,GRIMM-392 Humidity,,GRIMM-392 Pressure,,GRIMM-392 W.Speed,,GRIMM-392 W.Direct,,GRIMM-392 GpsNorth,,GRIMM-392 GpsEast,,
12.09.2015 00:00,47.15,,25.47,,94.21,,"1,006.02",,0.15,,48.16,,14.65,,121.05,,
12.09.2015 01:00,39.83,,25.23,,94.05,,"1,005.41",,0.19,,63.64,,14.65,,121.05,,
12.09.2015 02:00,40.93,,24.98,,95.41,,"1,004.83",,0.13,,42.96,,14.65,,121.05,,
12.09.2015 03:00,30.29,,24.75,,95.41,,"1,004.37",,0.06,,352.91,,14.65,,121.05,,
12.09.2015 04:00,29.56,,24.68,,95.70,,"1,004.16",,0.15,,167.05,,14.65,,121.05,,
12.09.2015 05:00,42.27,,24.60,,96.25,,"1,004.12",,0.06,,53.42,F,14.65,,121.05,,
12.09.2015 06:00,49.37,,24.36,,96.36,,"1,004.43",,0.26,,105.54,,14.65,,121.05,,
12.09.2015 07:00,45.17,,24.63,,93.70,,"1,004.97",,0.13,,179.90,,14.65,,121.05,,
12.09.2015 08:00,30.45,,25.15,,90.51,,"1,005.41",,0.27,,126.97,,14.65,,121.05,,
12.09.2015 09:00,14.77,,28.12,,78.26,,"1,005.83",,0.49,,194.41,,14.65,,121.05,,
12.09.2015 10:00,9.44,,29.83,,68.62,,"1,005.65",,0.58,,117.68,,14.65,,121.05,,
12.09.2015 11:00,11.02,,31.28,,62.69,,"1,005.23",,0.74,,154.90,,14.65,,121.05,,
12.09.2015 12:00,8.12,,32.40,,59.87,,"1,004.42",,0.90,,169.99,,14.65,,121.05,,
12.09.2015 13:00,6.92,,32.95,,57.40,,"1,003.56",,0.78,,223.32,,14.65,,121.05,,
12.09.2015 14:00,28.24,,31.79,,65.79,,"1,002.61",,0.59,,344.96,,14.65,,121.05,,
12.09.2015 15:00,25.00,,32.09,,66.57,,"1,002.30",,0.70,,336.78,,14.65,,121.05,,
12.09.2015 16:00,15.38,,30.47,,71.36,,"1,002.15",,0.77,,160.55,,14.65,,121.05,,
12.09.2015 17:00,18.12,,28.37,,79.84,,"1,002.72",,0.41,,255.03,,14.65,,121.05,,
12.09.2015 18:00,14.11,,27.75,,81.57,,"1,003.35",,0.39,,180.33,,14.65,,121.05,,
12.09.2015 19:00,19.66,,27.62,,82.98,,"1,004.36",,0.22,,196.11,,14.65,,121.05,,
12.09.2015 20:00,13.64,,27.20,,83.89,,"1,005.04",,0.29,,135.09,,14.65,,121.05,,
12.09.2015 21:00,15.49,,26.48,,90.04,,"1,006.04",,0.42,,216.61,,14.65,,121.05,,
12.09.2015 22:00,17.18,,25.41,,96.95,,"1,006.73",,0.35,,65.66,,14.65,,121.05,,
12.09.2015 23:00,19.84,,25.50,,96.71,,"1,006.95",,0.29,,75.99,,14.65,,121.05,,
13.09.2015 00:00,22.09,,25.47,,96.50,,"1,007.00",,0.26,,168.53,,14.65,,121.05,,
13.09.2015 01:00,20.31,,25.16,,97.42,,"1,006.60",,0.48,,330.01,,14.65,,121.05,,
13.09.2015 02:00,15.35,,24.84,,97.24,,"1,005.67",,0.23,,184.37,,14.65,,121.05,,
13.09.2015 03:00,17.47,,24.72,,97.23,,"1,004.84",,0.22,,16.63,,14.65,,121.05,,
13.09.2015 04:00,23.30,,24.88,,97.41,,"1,004.91",,0.17,,140.74,,14.65,,121.05,,
13.09.2015 05:00,37.45,,24.97,,97.80,,"1,005.16",,0.16,,163.93,,14.65,,121.05,,
13.09.2015 06:00,32.08,,24.86,,97.80,,"1,005.02",,0.21,,218.05,,14.65,,121.05,,
13.09.2015 07:00,43.36,,25.11,,97.42,,"1,005.09",,0.17,,155.67,,14.65,,121.05,,
13.09.2015 08:00,51.55,,25.54,,97.36,,"1,005.67",,0.16,,305.36,,14.65,,121.05,,
13.09.2015 09:00,58.79,,26.58,,93.70,,"1,006.45",,0.17,,201.86,,14.65,,121.05,,
13.09.2015 10:00,51.45,,28.45,,83.83,,"1,006.60",,0.43,,174.78,,14.65,,121.05,,
13.09.2015 11:00,22.20,,30.25,,72.51,,"1,006.28",,0.52,,170.67,,14.65,,121.05,,
13.09.2015 12:00,29.10,,29.18,,78.49,,"1,005.72",,0.45,,281.20,,14.65,,121.05,,
13.09.2015 13:00,30.83,,28.41,,86.28,,"1,004.95",,0.50,,9.25,,14.65,,121.05,,
13.09.2015 14:00,18.16,,26.33,,91.18,,"1,004.38",,0.59,,202.15,,14.65,,121.05,,
13.09.2015 15:00,30.70,,26.00,,96.85,,"1,003.76",,0.18,,269.24,,14.65,,121.05,,
13.09.2015 16:00,26.08,,26.42,,93.95,,"1,003.78",,0.15,,231.67,,14.65,,121.05,,
13.09.2015 17:00,23.29,,26.00,,94.24,,"1,003.96",,0.36,,203.78,,14.65,,121.05,,
13.09.2015 18:00,36.51,,25.66,,96.14,,"1,004.37",,0.27,,19.20,,14.65,,121.05,,
13.09.2015 19:00,24.52,,25.36,,95.12,,"1,005.11",,0.24,,120.09,,14.65,,121.05,,
13.09.2015 20:00,31.46,,25.25,,96.05,,"1,005.81",,0.19,,174.19,,14.65,,121.05,,
13.09.2015 21:00,37.71,,24.82,,96.20,,"1,006.26",,0.13,,69.95,,14.65,,121.05,,
13.09.2015 22:00,27.90,,24.88,,96.78,,"1,007.17",,0.12,,253.11,F,14.65,,121.05,,
13.09.2015 23:00,26.28,,25.05,,96.84,,"1,007.23",,0.13,,65.23,,14.65,,121.05,,
14.09.2015 00:00,23.16,,25.26,,96.00,,"1,006.53",,0.40,,112.88,,14.65,,121.05,,
14.09.2015 01:00,30.69,,25.12,,96.43,,"1,006.18",,0.14,,308.37,,14.65,,121.05,,
14.09.2015 02:00,35.99,,25.02,,97.18,,"1,005.62",,0.16,,137.53,,14.65,,121.05,,
14.09.2015 03:00,30.33,,24.73,,97.81,,"1,005.12",,0.12,,179.42,,14.65,,121.05,,
14.09.2015 04:00,20.38,,24.93,,97.41,,"1,005.02",,0.16,,52.84,,14.65,,121.05,,
